node_id,window_start,window_end,pdr_mean,pdr_var,pdr_corrected,speed_kmh,is_handoff,kl_divergence,autocorr_peak,rsu_id,packets_received_total,packets_forwarded_total,ground_truth_label,is_attacker
1,97.0,107.0,0.8351,0.0169,0.8368,41.3,0,0.0032,0.0449,RSU_02,107,88,BENIGN,0
1,98.0,108.0,0.8024,0.0147,0.8035,27.1,0,0.008,0.0767,RSU_02,146,118,BENIGN,0
1,99.0,109.0,0.9125,0.0182,0.9147,54.7,0,0.0386,0.0758,RSU_02,78,72,BENIGN,0
1,100.0,110.0,0.882,0.0365,0.8839,46.1,0,0.0488,0.0546,RSU_02,74,64,BENIGN,0
1,101.0,111.0,0.8881,0.004,0.8902,49.4,0,0.0013,0.0964,RSU_02,87,76,BENIGN,0
1,102.0,112.0,0.9758,0.023,0.9773,36.0,0,0.0101,0.0582,RSU_02,126,123,BENIGN,0
1,103.0,113.0,0.9688,0.0249,0.9709,49.6,0,0.0105,0.031,RSU_02,70,67,BENIGN,0
1,104.0,114.0,0.8432,0.0074,0.845,43.5,0,0.0605,0.0474,RSU_02,72,61,BENIGN,0
1,105.0,115.0,0.8784,0.0059,0.88,38.4,0,0.0788,0.0209,RSU_02,63,55,BENIGN,0
1,106.0,116.0,0.8987,0.0008,0.9007,47.0,0,0.0028,0.0446,RSU_02,131,116,BENIGN,0
1,107.0,117.0,0.9542,0.0053,0.9562,48.8,0,0.0748,0.0751,RSU_02,144,137,BENIGN,0
1,108.0,118.0,0.8379,0.0133,0.8393,33.1,0,0.0561,0.0765,RSU_02,142,121,BENIGN,0
1,109.0,119.0,0.7934,0.0155,0.7953,46.7,0,0.0226,0.0304,RSU_02,148,116,BENIGN,0
1,110.0,120.0,0.8592,0.0321,0.8614,52.7,0,0.0348,0.087,RSU_02,68,60,BENIGN,0
1,111.0,121.0,0.9077,0.0178,0.9099,51.1,0,0.0594,0.0228,RSU_02,55,48,BENIGN,0
1,112.0,122.0,0.8545,0.016,0.8562,40.0,0,0.0046,0.0583,RSU_02,138,114,BENIGN,0
1,113.0,123.0,0.8681,0.028,0.8699,44.4,0,0.0329,0.0505,RSU_02,50,41,BENIGN,0
1,114.0,124.0,0.8573,0.0392,0.8594,50.5,1,0.0337,0.0502,RSU_02,140,122,BENIGN,0
1,115.0,125.0,0.9615,0.0183,0.9635,46.9,0,0.038,0.0386,RSU_02,146,143,BENIGN,0
1,116.0,126.0,0.8809,0.0028,0.8825,37.8,0,0.044,0.0417,RSU_02,137,121,BENIGN,0
1,117.0,127.0,0.7915,0.0389,0.7934,46.1,0,0.041,0.0291,RSU_02,96,75,BENIGN,0
1,118.0,128.0,0.8071,0.0119,0.8087,38.5,0,0.0624,0.0472,RSU_02,72,59,BENIGN,0
1,119.0,129.0,0.852,0.0395,0.8536,38.1,0,0.0388,0.0179,RSU_02,139,116,BENIGN,0
1,120.0,130.0,0.7905,0.0039,0.7929,56.4,0,0.0576,0.0282,RSU_02,68,53,BENIGN,0
1,121.0,131.0,0.9072,0.0171,0.9088,38.1,0,0.0022,0.0784,RSU_02,51,46,BENIGN,0
1,122.0,132.0,0.8925,0.0191,0.8943,45.1,0,0.0311,0.0887,RSU_02,139,124,BENIGN,0
1,123.0,133.0,0.982,0.0204,0.9841,50.7,0,0.0362,0.0279,RSU_02,145,139,BENIGN,0
1,124.0,134.0,0.8386,0.0162,0.8404,43.9,0,0.0799,0.0055,RSU_02,107,87,BENIGN,0
1,125.0,135.0,0.8465,0.0035,0.8484,45.9,0,0.0243,0.0967,RSU_02,144,116,BENIGN,0
1,126.0,136.0,0.7813,0.0324,0.7833,48.3,0,0.0759,0.0091,RSU_02,66,47,BENIGN,0
1,127.0,137.0,0.8341,0.018,0.8359,42.3,1,0.0554,0.0733,RSU_02,149,125,BENIGN,0
1,128.0,138.0,0.8652,0.0068,0.867,44.5,0,0.0782,0.0853,RSU_02,99,82,BENIGN,0
1,129.0,139.0,0.9259,0.0206,0.9272,30.9,0,0.0792,0.0611,RSU_02,87,81,BENIGN,0
1,130.0,140.0,0.8529,0.0173,0.8544,37.0,0,0.0625,0.0484,RSU_02,129,111,BENIGN,0
1,131.0,141.0,0.83,0.009,0.8312,27.2,0,0.0404,0.0261,RSU_02,50,43,BENIGN,0
1,132.0,142.0,0.9831,0.0228,0.9849,43.2,0,0.0691,0.0139,RSU_02,106,106,BENIGN,0
1,133.0,143.0,0.8581,0.0037,0.86,43.8,0,0.0366,0.0394,RSU_02,136,118,BENIGN,0
1,134.0,144.0,0.8731,0.0128,0.8751,48.0,0,0.0421,0.0688,RSU_02,77,66,BENIGN,0
1,135.0,145.0,0.8463,0.0196,0.848,40.9,0,0.0257,0.0192,RSU_02,80,66,BENIGN,0
1,136.0,146.0,0.9011,0.0393,0.9028,41.4,0,0.0193,0.0681,RSU_02,121,109,BENIGN,0
1,137.0,147.0,0.7935,0.0238,0.7949,35.7,0,0.0592,0.0211,RSU_02,134,106,BENIGN,0
1,138.0,148.0,0.9802,0.0029,0.9814,30.1,0,0.0159,0.0348,RSU_02,112,109,BENIGN,0
1,139.0,149.0,0.8301,0.0085,0.8315,33.5,0,0.0329,0.0704,RSU_02,71,59,BENIGN,0
1,140.0,150.0,0.9805,0.032,0.9818,31.5,0,0.0193,0.0068,RSU_02,81,76,BENIGN,0
1,141.0,151.0,0.9602,0.0338,0.962,42.3,0,0.0288,0.0687,RSU_02,81,74,BENIGN,0
1,142.0,152.0,0.8659,0.0132,0.8677,43.2,1,0.0555,0.0766,RSU_02,80,68,BENIGN,0
1,143.0,153.0,0.9327,0.0277,0.9342,37.2,0,0.079,0.0225,RSU_02,116,109,BENIGN,0
1,144.0,154.0,0.9379,0.0227,0.9399,48.0,0,0.022,0.0474,RSU_02,83,78,BENIGN,0
1,145.0,155.0,0.9127,0.0207,0.9147,49.5,0,0.0041,0.0233,RSU_02,99,90,BENIGN,0
1,146.0,156.0,0.8478,0.0103,0.8492,34.4,0,0.0371,0.0133,RSU_02,142,119,BENIGN,0
1,147.0,157.0,0.9429,0.0323,0.9448,45.2,0,0.0614,0.0114,RSU_02,114,108,BENIGN,0
1,148.0,158.0,0.8763,0.0211,0.8781,44.1,0,0.0028,0.0639,RSU_02,58,53,BENIGN,0
1,149.0,159.0,0.808,0.0277,0.8092,28.0,0,0.0636,0.0163,RSU_02,60,47,BENIGN,0
1,150.0,160.0,0.9164,0.0347,0.9174,23.0,0,0.0663,0.0626,RSU_02,57,56,BENIGN,0
1,151.0,161.0,0.8609,0.0377,0.8624,37.1,0,0.0488,0.0835,RSU_02,121,103,BENIGN,0
1,152.0,162.0,0.9142,0.0136,0.9161,44.5,0,0.0798,0.0264,RSU_02,77,69,BENIGN,0
1,153.0,163.0,0.9846,0.039,0.9867,50.6,0,0.0052,0.0822,RSU_02,114,114,BENIGN,0
1,154.0,164.0,0.9863,0.0365,0.9878,34.9,0,0.0351,0.004,RSU_02,86,85,BENIGN,0
1,155.0,165.0,0.7916,0.0171,0.7935,46.3,0,0.0375,0.0929,RSU_02,114,91,BENIGN,0
1,156.0,166.0,0.9842,0.0144,0.9861,44.0,0,0.0382,0.0355,RSU_02,118,112,BENIGN,0
1,157.0,167.0,0.8463,0.005,0.8485,52.0,0,0.0524,0.004,RSU_02,109,94,BENIGN,0
1,158.0,168.0,0.9209,0.0329,0.922,27.7,0,0.0196,0.0421,RSU_02,133,118,BENIGN,0
1,159.0,169.0,0.8204,0.0041,0.8221,39.2,0,0.0729,0.0821,RSU_02,126,104,BENIGN,0
1,160.0,170.0,0.7992,0.0303,0.8003,26.4,0,0.0466,0.0187,RSU_02,68,52,BENIGN,0
1,161.0,171.0,0.7903,0.0229,0.7924,51.1,1,0.0656,0.0327,RSU_02,84,66,BENIGN,0
1,162.0,172.0,0.9344,0.025,0.9356,29.5,1,0.0465,0.0742,RSU_02,117,110,BENIGN,0
1,163.0,173.0,0.8073,0.027,0.8088,37.3,0,0.0687,0.0963,RSU_02,112,88,BENIGN,0
1,164.0,174.0,0.9441,0.0281,0.946,44.5,0,0.0668,0.0056,RSU_02,124,119,BENIGN,0
1,165.0,175.0,0.846,0.0383,0.8476,38.2,0,0.0027,0.058,RSU_02,66,57,BENIGN,0
1,166.0,176.0,0.8838,0.0366,0.8853,35.2,0,0.0169,0.0144,RSU_02,125,111,BENIGN,0
1,167.0,177.0,0.9156,0.0093,0.9177,49.0,0,0.0125,0.0683,RSU_02,109,99,BENIGN,0
1,168.0,178.0,0.8651,0.0394,0.8666,35.5,0,0.0234,0.0295,RSU_02,85,75,BENIGN,0
1,169.0,179.0,0.8358,0.0358,0.837,29.3,0,0.0083,0.0657,RSU_02,140,117,BENIGN,0
1,170.0,180.0,0.8433,0.0075,0.8453,47.2,0,0.0243,0.0093,RSU_02,64,53,BENIGN,0
1,171.0,181.0,0.8097,0.0052,0.8114,40.5,0,0.0515,0.0197,RSU_02,59,45,BENIGN,0
1,172.0,182.0,0.8928,0.0271,0.8944,38.0,0,0.0546,0.0629,RSU_02,76,70,BENIGN,0
1,173.0,183.0,0.8996,0.0333,0.9013,41.5,0,0.0793,0.0164,RSU_02,119,105,BENIGN,0
1,174.0,184.0,0.9439,0.0364,0.9459,47.9,0,0.0306,0.0631,RSU_02,93,86,BENIGN,0
1,175.0,185.0,0.9766,0.0376,0.9777,27.4,0,0.014,0.0875,RSU_02,123,118,BENIGN,0
1,176.0,186.0,0.9716,0.0253,0.9733,41.1,0,0.0577,0.0257,RSU_02,121,117,BENIGN,0
1,177.0,187.0,0.8107,0.0329,0.8124,41.3,0,0.0188,0.0652,RSU_02,90,72,BENIGN,0
1,178.0,188.0,0.971,0.0108,0.9725,34.8,1,0.0656,0.0999,RSU_02,71,69,BENIGN,0
1,179.0,189.0,0.9723,0.0201,0.9744,48.8,0,0.0636,0.0136,RSU_02,147,140,BENIGN,0
1,180.0,190.0,0.9514,0.0151,0.9529,37.2,0,0.0071,0.0342,RSU_02,148,140,BENIGN,0
1,181.0,191.0,0.9871,0.0328,0.9885,32.5,0,0.0225,0.007,RSU_02,55,55,BENIGN,0
1,182.0,192.0,0.8843,0.0337,0.8861,43.6,0,0.0357,0.0709,RSU_02,123,106,BENIGN,0
1,183.0,193.0,0.7948,0.0145,0.7964,38.3,0,0.0428,0.0996,RSU_02,97,74,BENIGN,0
1,184.0,194.0,0.905,0.0355,0.9067,39.7,0,0.0329,0.0604,RSU_02,113,104,BENIGN,0
1,185.0,195.0,0.7835,0.0349,0.7849,33.2,0,0.0189,0.0212,RSU_02,123,95,BENIGN,0
1,186.0,196.0,0.9815,0.0341,0.9833,42.5,0,0.0691,0.0407,RSU_02,126,119,BENIGN,0
1,187.0,197.0,0.8888,0.0003,0.8905,42.4,0,0.0338,0.0718,RSU_02,94,82,BENIGN,0
1,188.0,198.0,0.9036,0.0084,0.905,34.8,0,0.0189,0.0628,RSU_02,132,120,BENIGN,0
1,189.0,199.0,0.9205,0.0179,0.9218,29.6,0,0.039,0.0204,RSU_02,112,102,BENIGN,0
1,190.0,200.0,0.9725,0.032,0.9736,25.8,0,0.0361,0.0719,RSU_02,108,99,BENIGN,0
1,191.0,201.0,0.8316,0.0366,0.8329,30.8,0,0.0268,0.0952,RSU_02,103,85,BENIGN,0
1,192.0,202.0,0.8589,0.004,0.8609,47.6,0,0.0498,0.0447,RSU_02,127,113,BENIGN,0
1,193.0,203.0,0.9746,0.0284,0.9761,37.4,0,0.0335,0.0517,RSU_02,58,55,BENIGN,0
1,194.0,204.0,0.9828,0.007,0.9848,47.2,0,0.0518,0.0245,RSU_02,121,115,BENIGN,0
1,195.0,205.0,0.9674,0.0031,0.9694,47.5,0,0.0265,0.0248,RSU_02,148,145,BENIGN,0
1,196.0,206.0,0.8245,0.0096,0.8268,53.7,0,0.0225,0.0411,RSU_02,73,58,BENIGN,0
1,197.0,207.0,0.7815,0.0272,0.7832,41.3,0,0.066,0.0147,RSU_02,65,51,BENIGN,0
1,198.0,208.0,0.9107,0.0124,0.9127,46.0,1,0.0295,0.077,RSU_02,131,121,BENIGN,0
1,199.0,209.0,0.9421,0.0194,0.944,46.6,0,0.0718,0.0908,RSU_02,58,54,BENIGN,0
1,200.0,210.0,0.9585,0.0116,0.9601,37.1,0,0.0762,0.005,RSU_02,64,62,BENIGN,0
1,201.0,211.0,0.7836,0.0384,0.7861,61.0,0,0.0036,0.0143,RSU_02,51,42,BENIGN,0
1,202.0,212.0,0.9528,0.0005,0.9547,47.7,0,0.0434,0.046,RSU_02,99,94,BENIGN,0
1,203.0,213.0,0.9407,0.0194,0.9425,43.6,0,0.012,0.0648,RSU_02,67,62,BENIGN,0
1,204.0,214.0,0.9821,0.0207,0.9839,44.3,0,0.0058,0.0627,RSU_02,75,75,BENIGN,0
1,205.0,215.0,0.8854,0.0182,0.8873,46.1,0,0.0603,0.0132,RSU_02,104,93,BENIGN,0
1,206.0,216.0,0.9592,0.0342,0.9606,35.0,0,0.0079,0.0091,RSU_02,76,73,BENIGN,0
1,207.0,217.0,0.8548,0.0316,0.8563,37.7,0,0.0187,0.0639,RSU_02,73,62,BENIGN,0
1,208.0,218.0,0.962,0.0237,0.964,47.3,0,0.0102,0.0428,RSU_02,66,64,BENIGN,0
1,209.0,219.0,0.8863,0.0326,0.8884,50.2,0,0.0749,0.0514,RSU_02,145,130,BENIGN,0
1,210.0,220.0,0.8835,0.0189,0.8845,23.4,0,0.0392,0.0847,RSU_02,133,119,BENIGN,0
1,211.0,221.0,0.9003,0.0095,0.9015,28.4,0,0.0635,0.0486,RSU_02,83,72,BENIGN,0
1,212.0,222.0,0.8441,0.0068,0.8457,39.8,0,0.0369,0.0307,RSU_02,53,43,BENIGN,0
1,213.0,223.0,0.8549,0.0179,0.8568,45.8,0,0.0772,0.0377,RSU_02,75,60,BENIGN,0
1,214.0,224.0,0.8233,0.0284,0.8249,39.8,0,0.0017,0.0419,RSU_02,127,101,BENIGN,0
1,215.0,225.0,0.9358,0.0021,0.9378,48.0,0,0.0682,0.0198,RSU_02,137,124,BENIGN,0
1,216.0,226.0,0.9702,0.0051,0.9724,52.5,0,0.0143,0.0493,RSU_02,58,54,BENIGN,0
1,217.0,227.0,0.8944,0.0108,0.8961,41.4,0,0.0562,0.0659,RSU_02,148,132,BENIGN,0
1,218.0,228.0,0.8039,0.0002,0.8059,48.9,0,0.08,0.0802,RSU_02,128,100,BENIGN,0
1,219.0,229.0,0.8398,0.015,0.8409,26.6,0,0.0605,0.054,RSU_02,57,48,BENIGN,0
1,220.0,230.0,0.9484,0.0187,0.9504,47.4,0,0.0289,0.0108,RSU_02,137,129,BENIGN,0
1,221.0,231.0,0.8823,0.025,0.8839,37.4,0,0.0757,0.058,RSU_02,104,92,BENIGN,0
1,222.0,232.0,0.9556,0.0062,0.9576,48.9,0,0.0241,0.0249,RSU_02,87,85,BENIGN,0
1,223.0,233.0,0.9872,0.0022,0.9889,41.3,0,0.0114,0.0053,RSU_02,112,107,BENIGN,0
1,224.0,234.0,0.8159,0.0079,0.8186,66.6,0,0.0255,0.0593,RSU_02,71,60,BENIGN,0
1,225.0,235.0,0.8106,0.0279,0.8121,36.5,0,0.0514,0.0783,RSU_02,143,117,BENIGN,0
1,226.0,236.0,0.9569,0.0084,0.9583,35.1,0,0.0058,0.0703,RSU_02,90,87,BENIGN,0
1,227.0,237.0,0.979,0.0103,0.9809,43.8,0,0.027,0.0402,RSU_02,55,55,BENIGN,0
1,228.0,238.0,0.8536,0.0309,0.855,33.4,0,0.0643,0.0153,RSU_02,86,73,BENIGN,0
1,229.0,239.0,0.9285,0.0076,0.9299,33.7,0,0.0293,0.0106,RSU_02,112,103,BENIGN,0
1,230.0,240.0,0.9714,0.0222,0.973,37.8,0,0.014,0.0379,RSU_02,134,132,BENIGN,0
1,231.0,241.0,0.9677,0.0368,0.9699,52.7,0,0.0076,0.0544,RSU_02,124,122,BENIGN,0
1,232.0,242.0,0.9475,0.0288,0.9494,46.6,0,0.0069,0.0464,RSU_02,67,66,BENIGN,0
1,233.0,243.0,0.9193,0.0335,0.9214,50.7,0,0.0172,0.012,RSU_02,135,119,BENIGN,0
1,234.0,244.0,0.8004,0.0121,0.8022,42.0,0,0.0511,0.035,RSU_02,142,116,BENIGN,0
1,235.0,245.0,0.9171,0.0102,0.9188,42.6,0,0.0292,0.0844,RSU_02,69,61,BENIGN,0
1,236.0,246.0,0.9299,0.0083,0.9317,43.9,0,0.0455,0.0868,RSU_02,93,88,BENIGN,0
1,237.0,247.0,0.8618,0.0381,0.8635,41.5,0,0.0256,0.0868,RSU_02,138,119,BENIGN,0
1,238.0,248.0,0.8454,0.0313,0.8469,36.7,0,0.0354,0.0485,RSU_02,127,106,BENIGN,0
1,239.0,249.0,0.8571,0.021,0.8586,33.9,0,0.0647,0.0362,RSU_02,102,83,BENIGN,0
1,240.0,250.0,0.976,0.0289,0.9774,32.4,0,0.0462,0.0648,RSU_02,52,52,BENIGN,0
1,241.0,251.0,0.8555,0.0033,0.8573,43.5,0,0.0155,0.0951,RSU_02,90,81,BENIGN,0
1,242.0,252.0,0.9306,0.0215,0.9321,36.7,1,0.0407,0.0243,RSU_02,124,115,BENIGN,0
1,243.0,253.0,0.8401,0.0099,0.8417,38.5,0,0.0516,0.0651,RSU_02,132,109,BENIGN,0
1,244.0,254.0,0.9858,0.0239,0.9873,36.1,0,0.0568,0.0007,RSU_02,101,99,BENIGN,0
1,245.0,255.0,0.9834,0.0216,0.9851,42.5,0,0.0367,0.0945,RSU_02,117,114,BENIGN,0
1,246.0,256.0,0.8787,0.0182,0.8804,41.5,0,0.0466,0.0357,RSU_02,66,56,BENIGN,0
1,247.0,257.0,0.8511,0.0374,0.8532,52.2,0,0.073,0.0209,RSU_02,53,45,BENIGN,0
1,248.0,258.0,0.9669,0.024,0.9689,47.8,0,0.0424,0.0028,RSU_02,74,72,BENIGN,0
1,249.0,259.0,0.936,0.0112,0.9384,59.4,0,0.0452,0.0088,RSU_02,91,83,BENIGN,0
1,250.0,260.0,0.8384,0.0199,0.8404,48.6,0,0.0264,0.0441,RSU_02,135,115,BENIGN,0
1,251.0,261.0,0.9634,0.0024,0.9654,47.8,0,0.0711,0.0329,RSU_02,81,78,BENIGN,0
1,252.0,262.0,0.854,0.0343,0.856,47.6,1,0.0317,0.0199,RSU_02,92,78,BENIGN,0
1,253.0,263.0,0.8861,0.0395,0.8881,47.9,0,0.0372,0.0058,RSU_02,76,66,BENIGN,0
1,254.0,264.0,0.941,0.0107,0.9424,32.5,0,0.0473,0.0721,RSU_02,144,135,BENIGN,0
1,255.0,265.0,0.8981,0.0221,0.8998,42.3,0,0.0092,0.0126,RSU_02,102,93,BENIGN,0
1,256.0,266.0,0.8817,0.0025,0.8838,49.6,0,0.0441,0.0841,RSU_02,149,136,BENIGN,0
1,257.0,267.0,0.8202,0.0246,0.8213,27.4,0,0.0325,0.0041,RSU_02,84,67,BENIGN,0
1,258.0,268.0,0.8363,0.0325,0.8383,49.0,0,0.0044,0.0538,RSU_02,57,45,BENIGN,0
1,259.0,269.0,0.9835,0.0286,0.9856,50.2,0,0.074,0.0517,RSU_02,61,60,BENIGN,0
1,260.0,270.0,0.8813,0.0249,0.8827,33.3,0,0.0008,0.0195,RSU_02,99,87,BENIGN,0
1,261.0,271.0,0.9301,0.0242,0.9318,40.9,0,0.0239,0.0411,RSU_02,71,67,BENIGN,0
1,262.0,272.0,0.9439,0.008,0.9456,39.9,0,0.0064,0.0474,RSU_02,50,47,BENIGN,0
1,263.0,273.0,0.9235,0.0021,0.9253,43.1,0,0.0626,0.0846,RSU_02,129,119,BENIGN,0
1,264.0,274.0,0.9327,0.0392,0.9339,29.3,0,0.0125,0.0226,RSU_02,71,66,BENIGN,0
1,265.0,275.0,0.9897,0.001,0.9913,37.3,0,0.0668,0.0365,RSU_02,134,133,BENIGN,0
1,266.0,276.0,0.7819,0.003,0.784,49.2,0,0.02,0.0669,RSU_02,138,108,BENIGN,0
1,267.0,277.0,0.949,0.0387,0.9515,60.1,0,0.0215,0.0495,RSU_02,58,53,BENIGN,0
1,268.0,278.0,0.8728,0.0134,0.8746,43.0,0,0.0417,0.0586,RSU_02,50,49,BENIGN,0
1,269.0,279.0,0.7911,0.0302,0.7931,48.3,0,0.0764,0.024,RSU_02,82,66,BENIGN,0
1,270.0,280.0,0.8548,0.0279,0.8567,44.4,0,0.0448,0.0386,RSU_02,92,76,BENIGN,0
1,271.0,281.0,0.9651,0.0031,0.9668,40.9,0,0.0565,0.092,RSU_02,77,74,BENIGN,0
1,272.0,282.0,0.9778,0.0296,0.9799,50.3,0,0.0069,0.0669,RSU_02,91,85,BENIGN,0
1,273.0,283.0,0.946,0.0182,0.9475,36.9,0,0.0241,0.0384,RSU_02,135,127,BENIGN,0
1,274.0,284.0,0.8329,0.0368,0.8344,35.2,0,0.0465,0.0533,RSU_02,109,92,BENIGN,0
1,275.0,285.0,0.8045,0.0052,0.8067,51.2,0,0.0429,0.0937,RSU_02,80,63,BENIGN,0
1,276.0,286.0,0.7876,0.0041,0.7895,44.8,0,0.0583,0.02,RSU_02,87,69,BENIGN,0
1,277.0,287.0,0.8653,0.0194,0.8677,56.2,0,0.0433,0.0818,RSU_02,67,58,BENIGN,0
1,278.0,288.0,0.9269,0.0165,0.9288,46.7,0,0.0111,0.0666,RSU_02,102,96,BENIGN,0
1,279.0,289.0,0.9033,0.0034,0.9046,30.8,0,0.036,0.0756,RSU_02,129,118,BENIGN,0
1,280.0,290.0,0.8662,0.0359,0.8683,49.7,0,0.0717,0.0686,RSU_02,135,116,BENIGN,0
1,281.0,291.0,0.8678,0.01,0.8692,34.2,0,0.0256,0.0135,RSU_02,79,67,BENIGN,0
1,282.0,292.0,0.9368,0.0357,0.938,28.9,0,0.0605,0.0332,RSU_02,124,120,BENIGN,0
1,283.0,293.0,0.7933,0.0053,0.7954,50.7,0,0.0687,0.0634,RSU_02,75,58,BENIGN,0
1,284.0,294.0,0.829,0.0346,0.8311,52.3,0,0.0247,0.0694,RSU_02,51,47,BENIGN,0
1,285.0,295.0,0.7953,0.0316,0.7965,30.2,0,0.0174,0.0677,RSU_02,130,100,BENIGN,0
1,286.0,296.0,0.8547,0.0324,0.8569,54.9,0,0.0236,0.0571,RSU_02,124,106,BENIGN,0
1,287.0,297.0,0.9518,0.0372,0.953,30.0,0,0.0436,0.0661,RSU_02,140,131,BENIGN,0
1,288.0,298.0,0.953,0.0343,0.9547,40.3,0,0.0332,0.0089,RSU_02,93,88,BENIGN,0
1,289.0,299.0,0.7959,0.0331,0.7974,35.9,0,0.0342,0.0596,RSU_02,58,44,BENIGN,0
1,290.0,300.0,0.9495,0.0184,0.9511,36.7,0,0.0179,0.0933,RSU_02,84,79,BENIGN,0
1,291.0,301.0,0.7808,0.0095,0.7826,43.7,0,0.0751,0.0171,RSU_02,61,45,BENIGN,0
1,292.0,302.0,0.9889,0.0272,0.991,50.6,0,0.0059,0.0993,RSU_02,90,89,BENIGN,0
1,293.0,303.0,0.7982,0.0001,0.8001,45.7,0,0.036,0.0837,RSU_02,107,81,BENIGN,0
1,294.0,304.0,0.8399,0.0317,0.8414,35.8,0,0.0725,0.0975,RSU_02,73,60,BENIGN,0
1,295.0,305.0,0.9627,0.0254,0.9643,39.2,0,0.0132,0.043,RSU_02,78,76,BENIGN,0
1,296.0,306.0,0.7915,0.0142,0.7931,39.3,0,0.0386,0.0503,RSU_02,81,67,BENIGN,0
1,297.0,307.0,0.9491,0.034,0.951,46.8,0,0.044,0.0826,RSU_02,80,76,BENIGN,0
1,298.0,308.0,0.84,0.0385,0.8412,28.9,0,0.025,0.0098,RSU_02,102,83,BENIGN,0
1,299.0,309.0,0.9479,0.0296,0.9496,40.4,0,0.0341,0.0334,RSU_02,81,73,BENIGN,0
1,300.0,310.0,0.9758,0.0344,0.9772,33.2,0,0.0568,0.0482,RSU_02,102,99,BENIGN,0
1,301.0,311.0,0.8248,0.027,0.8268,46.8,0,0.0324,0.0932,RSU_02,58,46,BENIGN,0
1,302.0,312.0,0.8129,0.0147,0.8149,48.7,0,0.0495,0.0159,RSU_02,146,118,BENIGN,0
1,303.0,313.0,0.7951,0.0091,0.7964,31.3,0,0.0745,0.0908,RSU_02,128,97,BENIGN,0
1,304.0,314.0,0.9131,0.0029,0.9144,30.6,0,0.0727,0.0958,RSU_02,57,53,BENIGN,0
1,305.0,315.0,0.8177,0.0231,0.8188,26.8,0,0.0766,0.0503,RSU_02,58,48,BENIGN,0
1,306.0,316.0,0.8713,0.0077,0.8725,29.7,0,0.0153,0.0769,RSU_02,76,68,BENIGN,0
1,307.0,317.0,0.8778,0.0377,0.8793,36.3,0,0.0745,0.0207,RSU_02,85,75,BENIGN,0
1,308.0,318.0,0.9692,0.0372,0.9709,42.2,0,0.0307,0.0492,RSU_02,139,132,BENIGN,0
1,309.0,319.0,0.8219,0.0015,0.8234,35.8,0,0.0515,0.0263,RSU_02,55,41,BENIGN,0
1,310.0,320.0,0.8814,0.0166,0.8834,47.4,0,0.0782,0.0201,RSU_02,71,61,BENIGN,0
1,311.0,321.0,0.9713,0.0246,0.9727,35.1,0,0.033,0.0934,RSU_02,54,51,BENIGN,0
1,312.0,322.0,0.7883,0.0161,0.7902,44.5,0,0.0519,0.0698,RSU_02,113,86,BENIGN,0
1,313.0,323.0,0.807,0.0379,0.8086,36.9,0,0.038,0.0317,RSU_02,126,101,BENIGN,0
1,314.0,324.0,0.9621,0.0269,0.9632,26.2,0,0.0038,0.0566,RSU_02,126,121,BENIGN,0
1,315.0,325.0,0.7842,0.0301,0.7858,38.9,0,0.0379,0.0447,RSU_02,50,38,BENIGN,0
1,316.0,326.0,0.9222,0.0281,0.9238,38.1,0,0.0765,0.0531,RSU_02,89,84,BENIGN,0
1,317.0,327.0,0.8066,0.0337,0.8083,43.0,0,0.029,0.066,RSU_02,97,79,BENIGN,0
1,318.0,328.0,0.8668,0.0219,0.8687,45.4,0,0.0349,0.0749,RSU_02,132,111,BENIGN,0
1,319.0,329.0,0.9553,0.0337,0.9571,43.3,0,0.0243,0.0429,RSU_02,97,89,BENIGN,0
1,320.0,330.0,0.9017,0.0267,0.9034,40.1,0,0.0729,0.0346,RSU_02,112,100,BENIGN,0
1,321.0,331.0,0.8591,0.0213,0.861,46.0,0,0.0,0.0241,RSU_02,70,61,BENIGN,0
1,322.0,332.0,0.8202,0.0202,0.8222,48.0,0,0.0693,0.0241,RSU_02,57,45,BENIGN,0
1,323.0,333.0,0.9515,0.0384,0.9537,52.3,0,0.0634,0.0604,RSU_02,99,92,BENIGN,0
1,324.0,334.0,0.8397,0.0234,0.8411,33.5,0,0.0469,0.0446,RSU_02,133,110,BENIGN,0
1,325.0,335.0,0.9194,0.0314,0.921,39.0,0,0.0316,0.0646,RSU_02,65,56,BENIGN,0
1,326.0,336.0,0.7843,0.0082,0.786,40.6,0,0.039,0.0878,RSU_02,102,81,BENIGN,0
1,327.0,337.0,0.8051,0.0321,0.8069,41.7,0,0.0198,0.09,RSU_02,141,115,BENIGN,0
1,328.0,338.0,0.9435,0.0052,0.9452,42.2,0,0.0481,0.0034,RSU_02,99,94,BENIGN,0
1,329.0,339.0,0.8708,0.0249,0.8724,39.2,0,0.006,0.0504,RSU_02,68,58,BENIGN,0
1,330.0,340.0,0.935,0.0134,0.9374,57.1,0,0.0612,0.0433,RSU_02,98,93,BENIGN,0
1,331.0,341.0,0.798,0.0036,0.8002,51.4,0,0.0739,0.0689,RSU_02,62,52,BENIGN,0
1,332.0,342.0,0.7892,0.0095,0.7913,50.9,0,0.0712,0.0009,RSU_02,70,51,BENIGN,0
1,333.0,343.0,0.7941,0.0011,0.7959,42.8,0,0.0196,0.0881,RSU_02,91,73,BENIGN,0
